,event_year,flattened_locations,category,count,Code,Country,min,max,count_norm
3042,2018,KE,Corruption,85776,KE,Kenya,12938,209621,0.37033195548166337
3043,2018,KE,Agriculture,89397,KE,Kenya,12938,209621,0.38874229089448503
3044,2018,KE,Economic Policy,100626,KE,Kenya,12938,209621,0.4458341595359029
3045,2018,KE,Government and Politics,209621,KE,Kenya,12938,209621,0.9999999999999999
3046,2018,KE,Social Development and Protection,82669,KE,Kenya,12938,209621,0.3545349623505844
3047,2019,IS,Law,321620,IS,Israel,36041,1270187,0.23139806797575002
3048,2019,IS,Health,471435,IS,Israel,36041,1270187,0.3527897023528821
3049,2019,IS,Military,1270187,IS,Israel,36041,1270187,1.0
3050,2019,IS,Religion,936968,IS,Israel,36041,1270187,0.7300003403162997
3051,2019,IS,Violence,712848,IS,Israel,36041,1270187,0.5484010805852793
3052,2019,IS,Education,629700,IS,Israel,36041,1270187,0.4810281765690607
3053,2019,IS,Corruption,378958,IS,Israel,36041,1270187,0.27785772509897533
3054,2019,IS,Economic Policy,547828,IS,Israel,36041,1270187,0.41468918588238346
3055,2019,IS,Government and Politics,1210993,IS,Israel,36041,1270187,0.9520364689428965
3056,2015,UK,Law,1215980,UK,United Kingdom,305859,3912042,0.25237792979446694
3057,2015,UK,Health,2216006,UK,United Kingdom,305859,3912042,0.529686652063969
3058,2015,UK,Military,3731332,UK,United Kingdom,305859,3912042,0.9498888436887424
3059,2015,UK,Religion,1941296,UK,United Kingdom,305859,3912042,0.45350915358427457
3060,2015,UK,Violence,1791189,UK,United Kingdom,305859,3912042,0.41188425545791774
3061,2015,UK,Education,3483689,UK,United Kingdom,305859,3912042,0.8812170652459956
3062,2015,UK,Corruption,1347193,UK,United Kingdom,305859,3912042,0.28876349314496796
3063,2015,UK,Agriculture,1102735,UK,United Kingdom,305859,3912042,0.22097492001931127
3064,2015,UK,Economic Policy,2038418,UK,United Kingdom,305859,3912042,0.4804412310745184
3065,2015,UK,Government and Politics,3912042,UK,United Kingdom,305859,3912042,1.0
3066,2015,UK,Social Development and Protection,1281308,UK,United Kingdom,305859,3912042,0.2704934829985056
3067,2018,IR,Law,388836,IR,Iran,50713,1704976,0.2043949480826205
3068,2018,IR,Health,427552,IR,Iran,50713,1704976,0.22779872366123163
3069,2018,IR,Military,1704976,IR,Iran,50713,1704976,0.9999999999999999
3070,2018,IR,Religion,911108,IR,Iran,50713,1704976,0.520107745866286
3071,2018,IR,Violence,1076050,IR,Iran,50713,1704976,0.619814987096973
3072,2018,IR,Education,634931,IR,Iran,50713,1704976,0.3531590805089638
3073,2018,IR,Corruption,467380,IR,Iran,50713,1704976,0.2518747019065288
3074,2018,IR,Economic Policy,1219015,IR,Iran,50713,1704976,0.7062371581785968
3075,2018,IR,Government and Politics,1546555,IR,Iran,50713,1704976,0.9042346954504815
3076,2017,TU,Law,1180933,TU,Turkey,266398,3270803,0.3043980422080246
3077,2017,TU,Health,1509165,TU,Turkey,266398,3270803,0.41364829308964673
3078,2017,TU,Military,3270803,TU,Turkey,266398,3270803,1.0
3079,2017,TU,Religion,1717912,TU,Turkey,266398,3270803,0.4831286061632836
3080,2017,TU,Violence,2326222,TU,Turkey,266398,3270803,0.6856013087449928
3081,2017,TU,Education,2276919,TU,Turkey,266398,3270803,0.669191071110586
3082,2017,TU,Corruption,1099743,TU,Turkey,266398,3270803,0.27737438860606345
3083,2017,TU,Economic Policy,1570918,TU,Turkey,266398,3270803,0.4342024460750132
3084,2017,TU,Government and Politics,3073003,TU,Turkey,266398,3270803,0.934163336833749
3085,2016,EZ,Law,134900,EZ,Czech Republic,31918,543060,0.201474345680848
3086,2016,EZ,Health,238109,EZ,Czech Republic,31918,543060,0.40339279495717434
3087,2016,EZ,Military,344977,EZ,Czech Republic,31918,543060,0.6124697246557709
3088,2016,EZ,Religion,235740,EZ,Czech Republic,31918,543060,0.398758075055464
3089,2016,EZ,Violence,152310,EZ,Czech Republic,31918,543060,0.23553533069088434
3090,2016,EZ,Education,409255,EZ,Czech Republic,31918,543060,0.7382234291058063
3091,2016,EZ,Agriculture,213238,EZ,Czech Republic,31918,543060,0.35473508340148135
3092,2016,EZ,Economic Policy,298391,EZ,Czech Republic,31918,543060,0.5213287110039871
3093,2016,EZ,Government and Politics,543060,EZ,Czech Republic,31918,543060,1.0
3094,2016,EZ,Social Development and Protection,191949,EZ,Czech Republic,31918,543060,0.3130852091982267
3095,2019,WE,Law,56923,WE,West Bank,7122,252322,0.2031035889070147
3096,2019,WE,Health,93108,WE,West Bank,7122,252322,0.3506769983686786
3097,2019,WE,Military,252322,WE,West Bank,7122,252322,1.0
3098,2019,WE,Religion,170298,WE,West Bank,7122,252322,0.6654812398042415
3099,2019,WE,Violence,140490,WE,West Bank,7122,252322,0.5439151712887439
3100,2019,WE,Education,121309,WE,West Bank,7122,252322,0.46568923327895595
3101,2019,WE,Corruption,68161,WE,West Bank,7122,252322,0.24893556280587276
3102,2019,WE,Agriculture,63460,WE,West Bank,7122,252322,0.22976345840130508
3103,2019,WE,Economic Policy,108838,WE,West Bank,7122,252322,0.4148287112561174
3104,2019,WE,Government and Politics,226232,WE,West Bank,7122,252322,0.8935970636215335
3105,2018,CH,Health,4836049,CH,China,335788,5474215,0.8758051831815457
3106,2018,CH,Military,4177708,CH,China,335788,5474215,0.7476840675171604
3107,2018,CH,Education,5474215,CH,China,335788,5474215,1.0
3108,2018,CH,Corruption,2454492,CH,China,335788,5474215,0.4123254061992123
3109,2018,CH,Agriculture,2455221,CH,China,335788,5474215,0.4124672784102995
3110,2018,CH,Economic Policy,2689304,CH,China,335788,5474215,0.45802265946368415
3111,2018,CH,Government and Politics,5359741,CH,China,335788,5474215,0.9777219760054974
3112,2018,CH,Urban and Rural Development,1468593,CH,China,335788,5474215,0.22045754469217915
3113,2018,CH,Social Development and Protection,1862435,CH,China,335788,5474215,0.2971039580789997
3114,2019,EZ,Law,60001,EZ,Czech Republic,16179,215359,0.22001204940255042
3115,2019,EZ,Health,107806,EZ,Czech Republic,16179,215359,0.4600210864544633
3116,2019,EZ,Military,135008,EZ,Czech Republic,16179,215359,0.5965910231950999
3117,2019,EZ,Religion,60130,EZ,Czech Republic,16179,215359,0.22065970478963748
3118,2019,EZ,Education,157034,EZ,Czech Republic,16179,215359,0.7071744151019179
3119,2019,EZ,Corruption,62804,EZ,Czech Republic,16179,215359,0.23408474746460484
3120,2019,EZ,Agriculture,79956,EZ,Czech Republic,16179,215359,0.32019781102520334
3121,2019,EZ,Economic Policy,106817,EZ,Czech Republic,16179,215359,0.4550557284867958
3122,2019,EZ,Government and Politics,215359,EZ,Czech Republic,16179,215359,1.0
3123,2019,EZ,Urban and Rural Development,59524,EZ,Czech Republic,16179,215359,0.21761723064564714
3124,2019,EZ,Social Development and Protection,70260,EZ,Czech Republic,16179,215359,0.27151822472135756
3125,2019,LE,Health,119406,LE,Lebanon,10310,290831,0.38890493046866365
3126,2019,LE,Military,290831,LE,Lebanon,10310,290831,0.9999999999999999
3127,2019,LE,Religion,175537,LE,Lebanon,10310,290831,0.5890004669882112
3128,2019,LE,Violence,198766,LE,Lebanon,10310,290831,0.6718071017856061
3129,2019,LE,Education,166947,LE,Lebanon,10310,290831,0.5583788735959162
3130,2019,LE,Corruption,121225,LE,Lebanon,10310,290831,0.39538929349317875
3131,2019,LE,Economic Policy,144342,LE,Lebanon,10310,290831,0.47779667119395697
3132,2019,LE,Government and Politics,252922,LE,Lebanon,10310,290831,0.8648621671817797
3133,2019,LE,Social Development and Protection,68301,LE,Lebanon,10310,290831,0.2067260561597884
3134,2018,WE,Health,235975,WE,West Bank,23350,537048,0.4139105077302228
3135,2018,WE,Military,537048,WE,West Bank,23350,537048,1.0
3136,2018,WE,Religion,283606,WE,West Bank,23350,537048,0.5066323014689565
3137,2018,WE,Violence,291150,WE,West Bank,23350,537048,0.5213179728167133
3138,2018,WE,Education,239134,WE,West Bank,23350,537048,0.4200600352736433
3139,2018,WE,Corruption,135105,WE,West Bank,23350,537048,0.2175500001946669
3140,2018,WE,Economic Policy,215577,WE,West Bank,23350,537048,0.3742023523548855
3141,2018,WE,Government and Politics,400107,WE,West Bank,23350,537048,0.7334211929966634
3142,2019,DA,Health,126719,DA,Denmark,18945,259310,0.4483764275164854
3143,2019,DA,Military,163240,DA,Denmark,18945,259310,0.6003161858007614
3144,2019,DA,Religion,80580,DA,Denmark,18945,259310,0.25642252407796473
3145,2019,DA,Education,208587,DA,Denmark,18945,259310,0.7889751003681901
3146,2019,DA,Corruption,71699,DA,Denmark,18945,259310,0.21947454912320846
3147,2019,DA,Agriculture,79886,DA,Denmark,18945,259310,0.2535352484762756
3148,2019,DA,Economic Policy,105322,DA,Denmark,18945,259310,0.3593576435837164
3149,2019,DA,Government and Politics,259310,DA,Denmark,18945,259310,1.0
3150,2019,DA,Social Development and Protection,67750,DA,Denmark,18945,259310,0.20304536850206978
3151,2017,ID,Law,293679,ID,Indonesia,35287,935845,0.2869243291381566
3152,2017,ID,Health,415225,ID,Indonesia,35287,935845,0.4218917604418594
3153,2017,ID,Military,720247,ID,Indonesia,35287,935845,0.7605950977060889
3154,2017,ID,Religion,520263,ID,Indonesia,35287,935845,0.5385283346547363
3155,2017,ID,Violence,270623,ID,Indonesia,35287,935845,0.2613224245412289
3156,2017,ID,Education,686211,ID,Indonesia,35287,935845,0.7228007524223871
3157,2017,ID,Corruption,438020,ID,Indonesia,35287,935845,0.4472038447273802
3158,2017,ID,Agriculture,329247,ID,Indonesia,35287,935845,0.32641984192023166
3159,2017,ID,Economic Policy,437888,ID,Indonesia,35287,935845,0.44705726893770303
3160,2017,ID,Government and Politics,935845,ID,Indonesia,35287,935845,1.0
3161,2017,ID,Social Development and Protection,220338,ID,Indonesia,35287,935845,0.20548482163280987
3162,2018,IZ,Health,342907,IZ,Iraq,29856,1162766,0.2763246859856476
3163,2018,IZ,Military,1162766,IZ,Iraq,29856,1162766,1.0
3164,2018,IZ,Religion,675725,IZ,Iraq,29856,1162766,0.5700973598961965
3165,2018,IZ,Violence,829354,IZ,Iraq,29856,1162766,0.7057030125958814
3166,2018,IZ,Education,528566,IZ,Iraq,29856,1162766,0.440202663936235
3167,2018,IZ,Corruption,303476,IZ,Iraq,29856,1162766,0.2415196264487029
3168,2018,IZ,Economic Policy,514783,IZ,Iraq,29856,1162766,0.4280366489835909
3169,2018,IZ,Government and Politics,1020677,IZ,Iraq,29856,1162766,0.8745805050710118
3170,2015,SN,Health,200048,SN,Singapore,30995,336444,0.5534573693153357
3171,2015,SN,Military,257169,SN,Singapore,30995,336444,0.7404640381864075
3172,2015,SN,Religion,107490,SN,Singapore,30995,336444,0.25043460610445606
3173,2015,SN,Education,335629,SN,Singapore,30995,336444,0.9973317967975013
3174,2015,SN,Corruption,116950,SN,Singapore,30995,336444,0.28140540646720075
3175,2015,SN,Agriculture,147305,SN,Singapore,30995,336444,0.3807836987516738
3176,2015,SN,Economic Policy,193716,SN,Singapore,30995,336444,0.5327272310598495
3177,2015,SN,Government and Politics,336444,SN,Singapore,30995,336444,1.0
3178,2015,SN,Urban and Rural Development,102537,SN,Singapore,30995,336444,0.23421913314497678
3179,2015,SN,Social Development and Protection,115876,SN,Singapore,30995,336444,0.2778892712040308
3180,2017,JO,Law,181924,JO,Jordan,33293,693192,0.2252329523154301
3181,2017,JO,Health,328244,JO,Jordan,33293,693192,0.4469638535594083
3182,2017,JO,Military,693192,JO,Jordan,33293,693192,1.0
3183,2017,JO,Religion,489222,JO,Jordan,33293,693192,0.6909072448965675
3184,2017,JO,Violence,436606,JO,Jordan,33293,693192,0.6111738311468876
3185,2017,JO,Education,472538,JO,Jordan,33293,693192,0.6656245880051341
3186,2017,JO,Corruption,248267,JO,Jordan,33293,693192,0.32576803419917294
3187,2017,JO,Agriculture,208375,JO,Jordan,33293,693192,0.2653163590185771
3188,2017,JO,Economic Policy,385113,JO,Jordan,33293,693192,0.5331421929719548
3189,2017,JO,Government and Politics,650953,JO,Jordan,33293,693192,0.9359917199450218
3190,2019,SU,Law,44458,SU,Sudan,4971,180432,0.2250471614774793
3191,2019,SU,Crisis,53519,SU,Sudan,4971,180432,0.2766882669083158
3192,2019,SU,Health,71184,SU,Sudan,4971,180432,0.3773659103732453
3193,2019,SU,Military,180432,SU,Sudan,4971,180432,1.0
3194,2019,SU,Religion,68659,SU,Sudan,4971,180432,0.3629752480608226
3195,2019,SU,Violence,87365,SU,Sudan,4971,180432,0.4695858338890124
3196,2019,SU,Education,81876,SU,Sudan,4971,180432,0.4383025287670764
3197,2019,SU,Corruption,52809,SU,Sudan,4971,180432,0.27264178364422864
3198,2019,SU,Economic Policy,56554,SU,Sudan,4971,180432,0.29398555804423776
3199,2019,SU,Government and Politics,175130,SU,Sudan,4971,180432,0.9697824587800138
3200,2015,NO,Health,198247,NO,Norway,40558,411690,0.4248865632712889
3201,2015,NO,Military,347283,NO,Norway,40558,411690,0.8264579718267355
3202,2015,NO,Religion,171828,NO,Norway,40558,411690,0.3537016479311943
3203,2015,NO,Violence,170977,NO,Norway,40558,411690,0.35140866322494424
3204,2015,NO,Education,353327,NO,Norway,40558,411690,0.8427432827134281
3205,2015,NO,Agriculture,173058,NO,Norway,40558,411690,0.35701583264175546
3206,2015,NO,Economic Policy,232957,NO,Norway,40558,411690,0.5184112391278575
3207,2015,NO,Government and Politics,411690,NO,Norway,40558,411690,1.0
3208,2015,NO,Social Development and Protection,129888,NO,Norway,40558,411690,0.24069603267840012
3209,2016,GR,Health,757947,GR,Greece,155503,2022966,0.322600233578925
3210,2016,GR,Military,1390409,GR,Greece,155503,2022966,0.6612746812118901
3211,2016,GR,Religion,654853,GR,Greece,155503,2022966,0.26739485601588897
3212,2016,GR,Violence,565904,GR,Greece,155503,2022966,0.21976392571097794
3213,2016,GR,Education,1192019,GR,Greece,155503,2022966,0.555039644694433
3214,2016,GR,Agriculture,592842,GR,Greece,155503,2022966,0.23418884336664234
3215,2016,GR,Economic Policy,1253305,GR,Greece,155503,2022966,0.5878574301070489
3216,2016,GR,Government and Politics,2022966,GR,Greece,155503,2022966,0.9999999999999999
3217,2016,GR,Social Development and Protection,628736,GR,Greece,155503,2022966,0.25340957223784355
3218,2016,AR,Law,457465,AR,Argentina,47656,1029917,0.41720988617078353
3219,2016,AR,Health,493764,AR,Argentina,47656,1029917,0.4541644226941719
3220,2016,AR,Military,691357,AR,Argentina,47656,1029917,0.6553258248062378
3221,2016,AR,Religion,338669,AR,Argentina,47656,1029917,0.2962685070464978
3222,2016,AR,Violence,324733,AR,Argentina,47656,1029917,0.28208083187666005
3223,2016,AR,Education,831413,AR,Argentina,47656,1029917,0.7979111458156233
3224,2016,AR,Corruption,371810,AR,Argentina,47656,1029917,0.33000801212712305
3225,2016,AR,Agriculture,306049,AR,Argentina,47656,1029917,0.2630594108897737
3226,2016,AR,Economic Policy,480684,AR,Argentina,47656,1029917,0.44084820633212557
3227,2016,AR,Government and Politics,1029917,AR,Argentina,47656,1029917,1.0
3228,2016,AR,Social Development and Protection,424418,AR,Argentina,47656,1029917,0.3835660786695186
3229,2016,NO,Health,300536,NO,Norway,68849,622413,0.41853697133484113
3230,2016,NO,Military,517524,NO,Norway,68849,622413,0.8105205540822741
3231,2016,NO,Religion,253391,NO,Norway,68849,622413,0.3333706671676626
3232,2016,NO,Violence,286231,NO,Norway,68849,622413,0.3926953342341626
3233,2016,NO,Education,524974,NO,Norway,68849,622413,0.8239787991993699
3234,2016,NO,Agriculture,215248,NO,Norway,68849,622413,0.264466258643987
3235,2016,NO,Economic Policy,306360,NO,Norway,68849,622413,0.4290578867122862
3236,2016,NO,Government and Politics,622413,NO,Norway,68849,622413,1.0
3237,2016,NO,Social Development and Protection,186848,NO,Norway,68849,622413,0.2131623443721051
3238,2016,BO,Health,177934,BO,Belarus,35633,624746,0.24155128133312287
3239,2016,BO,Military,597873,BO,Belarus,35633,624746,0.9543839636877813
3240,2016,BO,Religion,170262,BO,Belarus,35633,624746,0.22852831290431547
3241,2016,BO,Violence,316457,BO,Belarus,35633,624746,0.47668953154997434
3242,2016,BO,Education,289582,BO,Belarus,35633,624746,0.4310701003033374
3243,2016,BO,Corruption,162576,BO,Belarus,35633,624746,0.21548157993457961
3244,2016,BO,Agriculture,166476,BO,Belarus,35633,624746,0.22210170205037066
3245,2016,BO,Economic Policy,411539,BO,Belarus,35633,624746,0.6380881087329595
3246,2016,BO,Government and Politics,624746,BO,Belarus,35633,624746,1.0
3247,2018,BO,Law,98105,BO,Belarus,18397,349316,0.2408686113520227
3248,2018,BO,Health,145929,BO,Belarus,18397,349316,0.3853873606532112
3249,2018,BO,Military,332224,BO,Belarus,18397,349316,0.9483498983134845
3250,2018,BO,Religion,88859,BO,Belarus,18397,349316,0.2129282392367921
3251,2018,BO,Violence,134960,BO,Belarus,18397,349316,0.3522402763213959
3252,2018,BO,Education,206889,BO,Belarus,18397,349316,0.5696016245667369
3253,2018,BO,Corruption,127860,BO,Belarus,18397,349316,0.33078487484852787
3254,2018,BO,Agriculture,105267,BO,Belarus,18397,349316,0.2625113698518369
3255,2018,BO,Economic Policy,224926,BO,Belarus,18397,349316,0.6241074099704157
3256,2018,BO,Government and Politics,349316,BO,Belarus,18397,349316,1.0
3257,2018,QA,Health,86719,QA,Qatar,13715,269153,0.28579929376208707
3258,2018,QA,Military,269153,QA,Qatar,13715,269153,0.9999999999999999
3259,2018,QA,Religion,151577,QA,Qatar,13715,269153,0.539708265802269
3260,2018,QA,Violence,191253,QA,Qatar,13715,269153,0.695033628512594
3261,2018,QA,Education,139237,QA,Qatar,13715,269153,0.4913990870583077
3262,2018,QA,Corruption,76351,QA,Qatar,13715,269153,0.24521018799082359
3263,2018,QA,Economic Policy,138930,QA,Qatar,13715,269153,0.49019722985616865
3264,2018,QA,Government and Politics,239384,QA,Qatar,13715,269153,0.8834589998355765
3265,2016,PK,Law,336416,PK,Pakistan,56900,1423247,0.20457175227083604
3266,2016,PK,Health,529619,PK,Pakistan,56900,1423247,0.3459728751188388
3267,2016,PK,Military,1423247,PK,Pakistan,56900,1423247,0.9999999999999999
3268,2016,PK,Religion,785279,PK,Pakistan,56900,1423247,0.5330849337686546
3269,2016,PK,Violence,1107743,PK,Pakistan,56900,1423247,0.7690894040825647
3270,2016,PK,Education,695053,PK,Pakistan,56900,1423247,0.4670504637548149
3271,2016,PK,Corruption,369535,PK,Pakistan,56900,1423247,0.2288108364859
3272,2016,PK,Economic Policy,671140,PK,Pakistan,56900,1423247,0.449549053058996
3273,2016,PK,Government and Politics,1089682,PK,Pakistan,56900,1423247,0.7558709463994139
3274,2016,MX,Law,1007718,MX,Mexico,131083,2406350,0.38528884741878644
3275,2016,MX,Health,1135655,MX,Mexico,131083,2406350,0.4415182921389006
3276,2016,MX,Military,1586342,MX,Mexico,131083,2406350,0.6395992206628937
3277,2016,MX,Religion,737066,MX,Mexico,131083,2406350,0.2663348960803281
3278,2016,MX,Violence,721400,MX,Mexico,131083,2406350,0.2594495503165123
3279,2016,MX,Education,2139685,MX,Mexico,131083,2406350,0.8827983704769594
3280,2016,MX,Corruption,766602,MX,Mexico,131083,2406350,0.27931622969963527
3281,2016,MX,Agriculture,707334,MX,Mexico,131083,2406350,0.25326741872492325
3282,2016,MX,Economic Policy,1297538,MX,Mexico,131083,2406350,0.5126673045405221
3283,2016,MX,Government and Politics,2406350,MX,Mexico,131083,2406350,1.0
3284,2016,MX,Social Development and Protection,785221,MX,Mexico,131083,2406350,0.2874994451200672
3285,2018,ID,Law,211296,ID,Indonesia,31455,805535,0.23232869987598181
3286,2018,ID,Health,395393,ID,Indonesia,31455,805535,0.4701555394791236
3287,2018,ID,Military,629627,ID,Indonesia,31455,805535,0.7727521703183133
3288,2018,ID,Religion,415027,ID,Indonesia,31455,805535,0.4955198429102935
3289,2018,ID,Violence,205252,ID,Indonesia,31455,805535,0.22452072137246798
3290,2018,ID,Education,615003,ID,Indonesia,31455,805535,0.7538600661430344
3291,2018,ID,Corruption,364704,ID,Indonesia,31455,805535,0.4305097664324101
3292,2018,ID,Agriculture,294386,ID,Indonesia,31455,805535,0.33966902645721375
3293,2018,ID,Economic Policy,396175,ID,Indonesia,31455,805535,0.47116577097974366
3294,2018,ID,Government and Politics,805535,ID,Indonesia,31455,805535,1.0
3295,2018,ID,Social Development and Protection,205245,ID,Indonesia,31455,805535,0.22451167837949565
3296,2016,CO,Law,277611,CO,Colombia,43047,792520,0.3129719149322257
3297,2016,CO,Health,411903,CO,Colombia,43047,792520,0.4921538200842459
3298,2016,CO,Military,774977,CO,Colombia,43047,792520,0.9765928859345167
3299,2016,CO,Religion,195414,CO,Colombia,43047,792520,0.20329885132619852
3300,2016,CO,Violence,470089,CO,Colombia,43047,792520,0.5697897055664447
3301,2016,CO,Education,561317,CO,Colombia,43047,792520,0.6915125694988346
3302,2016,CO,Corruption,238527,CO,Colombia,43047,792520,0.2608232718189981
3303,2016,CO,Agriculture,242388,CO,Colombia,43047,792520,0.2659748916905612
3304,2016,CO,Economic Policy,379683,CO,Colombia,43047,792520,0.44916361229824153
3305,2016,CO,Government and Politics,792520,CO,Colombia,43047,792520,0.9999999999999999
3306,2016,CO,Social Development and Protection,238501,CO,Colombia,43047,792520,0.260788580776092
3307,2015,PO,Law,111640,PO,Portugal,30582,405964,0.2159347011843935
3308,2015,PO,Health,184510,PO,Portugal,30582,405964,0.4100569553148526
3309,2015,PO,Military,276379,PO,Portugal,30582,405964,0.6547916522369213
3310,2015,PO,Religion,146299,PO,Portugal,30582,405964,0.30826464774549656
3311,2015,PO,Education,320756,PO,Portugal,30582,405964,0.7730098939213921
3312,2015,PO,Agriculture,125876,PO,Portugal,30582,405964,0.2538587359010288
3313,2015,PO,Economic Policy,226421,PO,Portugal,30582,405964,0.5217058889344721
3314,2015,PO,Government and Politics,405964,PO,Portugal,30582,405964,1.0
3315,2015,PO,Social Development and Protection,146700,PO,Portugal,30582,405964,0.3093328928931062
3316,2019,SY,Health,224717,SY,Syria,22194,944924,0.21948240547072273
3317,2019,SY,Military,944924,SY,Syria,22194,944924,1.0
3318,2019,SY,Religion,508517,SY,Syria,22194,944924,0.5270479988729098
3319,2019,SY,Violence,682425,SY,Syria,22194,944924,0.7155191659532041
3320,2019,SY,Education,314880,SY,Syria,22194,944924,0.3171957127220314
3321,2019,SY,Corruption,210319,SY,Syria,22194,944924,0.2038787077476618
3322,2019,SY,Economic Policy,431814,SY,Syria,22194,944924,0.4439218406251016
3323,2019,SY,Government and Politics,752406,SY,Syria,22194,944924,0.7913604196243755
3324,2017,IT,Law,927264,IT,Italy,209932,2630129,0.296394053872474
3325,2017,IT,Health,1455003,IT,Italy,209932,2630129,0.514450269957363
3326,2017,IT,Military,1880333,IT,Italy,209932,2630129,0.6901921620430073
3327,2017,IT,Religion,1132015,IT,Italy,209932,2630129,0.3809950181741404
3328,2017,IT,Violence,879849,IT,Italy,209932,2630129,0.276802673501372
3329,2017,IT,Education,2256393,IT,Italy,209932,2630129,0.845576207226106
3330,2017,IT,Corruption,924615,IT,Italy,209932,2630129,0.29529951487420236
3331,2017,IT,Agriculture,889822,IT,Italy,209932,2630129,0.2809234124329548
3332,2017,IT,Economic Policy,1286238,IT,Italy,209932,2630129,0.44471834317619596
3333,2017,IT,Government and Politics,2630129,IT,Italy,209932,2630129,1.0
3334,2017,IT,Social Development and Protection,764540,IT,Italy,209932,2630129,0.22915820488993252
3335,2017,HU,Law,154076,HU,Hungary,43018,585469,0.20473369944935121
3336,2017,HU,Health,246097,HU,Hungary,43018,585469,0.3743729848410271
3337,2017,HU,Military,357335,HU,Hungary,43018,585469,0.579438511496891
3338,2017,HU,Religion,228736,HU,Hungary,43018,585469,0.34236825077288086
3339,2017,HU,Education,515220,HU,Hungary,43018,585469,0.8704970587205112
3340,2017,HU,Corruption,153655,HU,Hungary,43018,585469,0.2039575924830077
3341,2017,HU,Agriculture,183188,HU,Hungary,43018,585469,0.2584012196493324
3342,2017,HU,Economic Policy,302201,HU,Hungary,43018,585469,0.47779983814206256
3343,2017,HU,Government and Politics,585469,HU,Hungary,43018,585469,1.0
3344,2017,BG,Health,234059,BG,Bangladesh,22849,460565,0.48252748357382413
3345,2017,BG,Military,460565,BG,Bangladesh,22849,460565,1.0
3346,2017,BG,Religion,402354,BG,Bangladesh,22849,460565,0.8670119438174524
3347,2017,BG,Violence,289158,BG,Bangladesh,22849,460565,0.6084059070264738
3348,2017,BG,Education,348568,BG,Bangladesh,22849,460565,0.7441331822460225
3349,2017,BG,Corruption,141664,BG,Bangladesh,22849,460565,0.2714431275073335
3350,2017,BG,Agriculture,112917,BG,Bangladesh,22849,460565,0.20576812362353675
3351,2017,BG,Economic Policy,233551,BG,Bangladesh,22849,460565,0.48136691370660434
3352,2017,BG,Government and Politics,400204,BG,Bangladesh,22849,460565,0.8621000831589433
3353,2017,BG,Social Development and Protection,115749,BG,Bangladesh,22849,460565,0.21223807217465207
3354,2016,UK,Law,1981913,UK,United Kingdom,450840,6438030,0.2557248057937029
3355,2016,UK,Health,3667552,UK,United Kingdom,450840,6438030,0.5372657289980776
3356,2016,UK,Military,5285546,UK,United Kingdom,450840,6438030,0.807508363689811
3357,2016,UK,Religion,2678510,UK,United Kingdom,450840,6438030,0.372072708566122
3358,2016,UK,Violence,2513794,UK,United Kingdom,450840,6438030,0.34456130505295474
3359,2016,UK,Education,5521588,UK,United Kingdom,450840,6438030,0.8469328683405738
3360,2016,UK,Corruption,2089409,UK,United Kingdom,450840,6438030,0.27367913829359014
3361,2016,UK,Agriculture,1909335,UK,United Kingdom,450840,6438030,0.2436025915329228
3362,2016,UK,Economic Policy,3039621,UK,United Kingdom,450840,6438030,0.4323866454881171
3363,2016,UK,Government and Politics,6438030,UK,United Kingdom,450840,6438030,1.0
3364,2016,UK,Social Development and Protection,2151180,UK,United Kingdom,450840,6438030,0.2839963321691812
3365,2019,BE,Military,393118,BE,Belgium,41057,794897,0.46702350631433726
3366,2019,BE,Education,325910,BE,Belgium,41057,794897,0.37786930913721745
3367,2019,BE,Economic Policy,328490,BE,Belgium,41057,794897,0.3812917860553964
3368,2019,BE,Government and Politics,794897,BE,Belgium,41057,794897,1.0
3369,2018,IN,Law,516502,IN,India,151973,1905383,0.2078971832030158
3370,2018,IN,Health,1156635,IN,India,151973,1905383,0.5729760865969739
3371,2018,IN,Military,1776491,IN,India,151973,1905383,0.9264906667579175
3372,2018,IN,Religion,846493,IN,India,151973,1905383,0.396096748621258
3373,2018,IN,Violence,805263,IN,India,151973,1905383,0.3725825676824017
3374,2018,IN,Education,1509262,IN,India,151973,1905383,0.7740853536822534
3375,2018,IN,Corruption,721958,IN,India,151973,1905383,0.3250722877136551
3376,2018,IN,Agriculture,745503,IN,India,151973,1905383,0.33850040777684626
3377,2018,IN,Economic Policy,869534,IN,India,151973,1905383,0.4092374287816312
3378,2018,IN,Government and Politics,1905383,IN,India,151973,1905383,0.9999999999999999
3379,2018,IN,Social Development and Protection,558466,IN,India,151973,1905383,0.2318299770162141
3380,2015,RP,Law,132260,RP,Philippines,34686,416143,0.2557929203029437
3381,2015,RP,Health,194552,RP,Philippines,34686,416143,0.41909310879076805
3382,2015,RP,Military,392029,RP,Philippines,34686,416143,0.9367844868491075
3383,2015,RP,Religion,189438,RP,Philippines,34686,416143,0.4056866173644736
3384,2015,RP,Violence,164241,RP,Philippines,34686,416143,0.339631989975279
3385,2015,RP,Education,338385,RP,Philippines,34686,416143,0.7961552678283528
3386,2015,RP,Corruption,141057,RP,Philippines,34686,416143,0.27885449736143264
3387,2015,RP,Agriculture,162758,RP,Philippines,34686,416143,0.33574426475330116
3388,2015,RP,Economic Policy,180249,RP,Philippines,34686,416143,0.38159740154198246
